QLearningExplore,QLearning,NSGAII-2
0.6181630546955625,0.5046439628482973,0.4102167182662539
0.6354489164086686,0.4658926728586171,0.4287925696594427
0.621749226006192,0.4731682146542827,0.35190918472652216
0.6148090815273478,0.4754901960784313,0.2665118679050567
0.6444788441692467,0.5018059855521155,0.29282765737874095
0.6144134846921224,0.47394220846233226,0.33111455108359134
0.6346233230134158,0.4842105263157895,0.3746130030959752
0.6395768833849329,0.46955624355005154,0.3825077399380805
0.6233230134158927,0.4896800825593395,0.3761609907120744
0.6191950464396284,0.5046439628482972,0.40806673546611627
0.602734778121775,0.5171826625386996,0.3286635706914345
0.5941692466460268,0.49019607843137253,0.4213106295149639
0.6388028895768832,0.4742002063983488,0.5727554179566562
0.629127966976264,0.5147058823529412,0.28753869969040247
0.6580495356037152,0.5335397316821465,0.4210526315789474
0.6341589267285862,0.501031991744066,0.5371517027863777
0.6323529411764707,0.4840041279669762,0.26127450980392153
0.618937048503612,0.45201238390092874,0.414938080495356
0.6235810113519092,0.4468524251805985,0.4641382868937048
0.6496904024767802,0.44427244582043335,0.36625386996904025
0.6307017543859649,0.5410216718266253,0.34055727554179566
0.6514447884416924,0.46284829721362225,0.47239422084623317
0.6424148606811146,0.4143446852425181,0.3751289989680082
0.6305469556243549,0.5323787409700721,0.4597523219814242
0.6382868937048504,0.45665634674922606,0.37848297213622295
0.6359649122807017,0.45743034055727544,0.31511867905056756
0.6127450980392157,0.5180598555211557,0.3169504643962848
0.6094771241830065,0.5028379772961815,0.3281733746130031
0.6434468524251805,0.519091847265222,0.27347781217750256
0.6292569659442725,0.4473684210526315,0.3890608875128999
