QLearningExplore,QLearning,NSGAII-2
0.4672487611611682,0.4462211367462657,0.23480058279501306
0.441096135736311,0.5156440282562961,0.2759362096226299
0.34594333743391636,0.40657858793173224,0.28900785853077066
0.2767341089384899,0.4614637939748472,0.2887528304606883
0.41371359884188375,0.460821055455762,0.25458406198037603
0.3826667064638905,0.41960326744919935,0.23009913934011475
0.3709865952132888,0.473246189432515,0.24625325600282802
0.394740716746665,0.46891621506135656,0.24693608937970832
0.28275793959622775,0.38362518936151846,0.29594126896167594
0.34424371552757466,0.40089247277579415,0.2733846218350642
0.3964591955926044,0.4048522989716783,0.27618750778864026
0.42539200432374136,0.47231530832932533,0.2449746556455066
0.3413503238098443,0.4677286115129228,0.2459325073199788
0.17587672554880904,0.4278948089930241,0.23862387408680627
0.41269113434708077,0.395464745769525,0.2481706685759472
0.31785716789734236,0.38581529332645154,0.2120581235194235
0.44663911443431287,0.44776511241450034,0.2536800361117921
0.4252655479773896,0.44822005125816866,0.2959127625914886
0.17557321292834277,0.4196141819410215,0.2913310228240417
0.3133097244012507,0.4795213168554129,0.3169454642483043
0.2656566184686228,0.3932074953129754,0.2505993582703733
0.3921989428495171,0.40602948094082353,0.27295115699956835
0.4211302157817493,0.4433116658817398,0.2507247268097537
0.3725458985188155,0.4776500994696887,0.2626731539428783
0.4412811794721913,0.45789949730752305,0.22295608521435467
0.17561797710043697,0.41171026632822993,0.2776713590543714
0.4166932660359608,0.3999725134488483,0.2571493526056381
0.1758864347490127,0.459890220954193,0.2725680595506814
0.3232924937694976,0.42626123250994413,0.26070606058658874
0.27510060651369694,0.4719853555928991,0.24857413971177203
