QLearningExplore,QLearning,NSGAII-2
0.420979020979021,0.420979020979021,0.4212121212121212
0.420979020979021,0.4195804195804196,0.41002331002331
0.420979020979021,0.4212121212121212,0.4097902097902098
0.420979020979021,0.420979020979021,0.4207459207459207
0.420979020979021,0.420979020979021,0.4212121212121212
0.4205128205128205,0.4212121212121212,0.42004662004662
0.3748251748251748,0.42027972027972027,0.42051282051282046
0.420979020979021,0.4212121212121212,0.420979020979021
0.420979020979021,0.420979020979021,0.4212121212121212
0.420979020979021,0.420979020979021,0.41002331002331
0.420979020979021,0.420979020979021,0.4205128205128205
0.420979020979021,0.4212121212121212,0.41002331002331
0.420979020979021,0.420979020979021,0.4205128205128206
0.37435897435897436,0.420979020979021,0.420979020979021
0.42004662004662,0.4212121212121212,0.4097902097902098
0.33986013986013985,0.4212121212121212,0.4097902097902098
0.420979020979021,0.4212121212121212,0.4205128205128205
0.37403263403263404,0.420979020979021,0.420979020979021
0.420979020979021,0.420979020979021,0.4095571095571095
0.420979020979021,0.420979020979021,0.4212121212121212
0.37435897435897436,0.420979020979021,0.40909090909090906
0.420979020979021,0.4212121212121212,0.39813519813519815
0.420979020979021,0.420979020979021,0.40885780885780887
0.420979020979021,0.42004662004662,0.4195804195804196
0.4205128205128205,0.420979020979021,0.4093240093240093
0.420979020979021,0.420979020979021,0.40909090909090906
0.420979020979021,0.4212121212121212,0.41002331002331
0.37389277389277387,0.4212121212121212,0.4095571095571095
0.420979020979021,0.4212121212121212,0.3873193473193473
0.37435897435897436,0.420979020979021,0.420979020979021
